index,id,x,y,lon,lat,s2_id,geometry
12959447,12959447,530094.8265924519,182671.94802165427,-0.12597763446946997,51.52798273913636,5221390755324054861,"[530094.8265924519, 182671.94802165427]"
12959453,12959453,530186.1490503375,182528.12580041785,-0.12471504092709387,51.52666920841876,5221390754258232479,"[530186.1490503375, 182528.12580041785]"
1324710127,1324710127,529351.0325683737,181066.44780989288,-0.13728297656483388,51.51372496689683,5221366129830450147,"[529351.0325683737, 181066.44780989288]"
13249075,13249075,530082.730009177,182791.9505756813,-0.1261076172333054,51.52906396690452,5221390760998526607,"[530082.730009177, 182791.9505756813]"
13250138,13250138,529925.1571607372,181400.44505260693,-0.12889078898979778,51.51659494636189,5221390722164115985,"[529925.1571607372, 181400.44505260693]"
1330788629,1330788629,529496.8417817142,180962.99139400164,-0.13522086323498636,51.512761847653316,5221366128748548195,"[529496.8417817142, 180962.99139400164]"
13349302,13349302,527895.0134707715,180981.31516733853,-0.15828522079982546,51.51329103009788,5221366536216803487,"[527895.0134707715, 180981.31516733853]"
13349587,13349587,527914.2727207628,181003.96572879172,-0.15799961157914325,51.5134902350055,5221366536324576573,"[527914.2727207628, 181003.96572879172]"
13355224,13355224,530325.3949566712,181273.51246864436,-0.12317272320382094,51.515362128884064,5221390730980904913,"[530325.3949566712, 181273.51246864436]"
13491058,13491058,530603.1352046314,181729.30052282196,-0.11900348783642636,51.51939413623545,5221390735693828657,"[530603.1352046314, 181729.30052282196]"
135791608,135791608,529097.6874752763,181896.0635762933,-0.14062817180600165,51.52123853567446,5221390684760910069,"[529097.6874752763, 181896.0635762933]"
1363700495,1363700495,528953.0020351617,181619.61966054043,-0.1428135563013287,51.51878717501562,5221390323322385833,"[528953.0020351617, 181619.61966054043]"
1363723583,1363723583,529983.4257422872,182750.82866761176,-0.1275535423574461,51.52871725325929,5221390758633526899,"[529983.4257422872, 182750.82866761176]"
1363723587,1363723587,529981.239617007,182738.34312609507,-0.12758964478578455,51.52860555026618,5221390758630512057,"[529981.239617007, 182738.34312609507]"
1413151217,1413151217,530301.5817478553,181344.41928629193,-0.12348951608590536,51.51600484326019,5221390725435984647,"[530301.5817478553, 181344.41928629193]"
1427421930,1427421930,528700.9633815293,182324.96849821863,-0.14618657373377952,51.525183512670665,5221390330168745037,"[528700.9633815293, 182324.96849821863]"
1427421955,1427421955,528759.64196833,182180.76257498894,-0.1453938889896045,51.523874185420816,5221390329064506619,"[528759.64196833, 182180.76257498894]"
1427421985,1427421985,528732.0260551537,182334.81338171248,-0.14573546514576852,51.52526491573675,5221390330294215545,"[528732.0260551537, 182334.81338171248]"
1427449243,1427449243,528722.9257220743,182596.41381402308,-0.14577101992648933,51.52761797096855,5221390339866457493,"[528722.9257220743, 182596.41381402308]"
1427449245,1427449245,528721.000499412,182623.9056965956,-0.14578871541630858,51.52786547676797,5221390339952376911,"[528721.000499412, 182623.9056965956]"
1427449262,1427449262,528689.6165549094,182946.49916890787,-0.1461230641350567,51.5307717444269,5221390361763902451,"[528689.6165549094, 182946.49916890787]"
1448876379,1448876379,529645.6461787857,182040.89959108707,-0.13268132906821103,51.52241478112696,5221390706586128521,"[529645.6461787857, 182040.89959108707]"
1455776376,1455776376,529994.2831490758,182733.12423087558,-0.12740364320850026,51.5285556495684,5221390758666566025,"[529994.2831490758, 182733.12423087558]"
1455776397,1455776397,529968.8918026895,182770.35300465865,-0.1277557418963527,51.52889605721491,5221390758599365659,"[529968.8918026895, 182770.35300465865]"
14725979,14725979,529579.919290747,181997.17151468573,-0.13364425039867167,51.5220368695574,5221390706260042263,"[529579.919290747, 181997.17151468573]"
14727249,14727249,530139.6235501306,181554.13121239614,-0.12574491514528452,51.517926784864144,5221390726773266985,"[530139.6235501306, 181554.13121239614]"
14727254,14727254,530233.5545843665,181619.1643176037,-0.12436788390889104,51.51848960188164,5221390726276923625,"[530233.5545843665, 181619.1643176037]"
14728075,14728075,530767.9751560623,182006.74802908982,-0.11652611251606791,51.52184940597245,5221390821609660255,"[530767.9751560623, 182006.74802908982]"
14767049,14767049,530236.9819557463,182150.58713623375,-0.12412219404883747,51.5232646228108,5221390714619902265,"[530236.9819557463, 182150.58713623375]"
14776836,14776836,530904.409404111,182441.89531093196,-0.11439911741021427,51.52572840898259,5221390806173234397,"[530904.409404111, 182441.89531093196]"
14776839,14776839,530769.2993675543,182332.57953562518,-0.11638616209856258,51.52477728034262,5221390814335766193,"[530769.2993675543, 182332.57953562518]"
14776841,14776841,530858.2317667796,182419.95230110933,-0.11507253053274412,51.52554190271547,5221390813333187903,"[530858.2317667796, 182419.95230110933]"
14790693,14790693,530507.2964505649,182564.03018646518,-0.12007497567955827,51.52691782814106,5221390746559023537,"[530507.2964505649, 182564.03018646518]"
14791174,14791174,529814.9535418458,181581.81288966018,-0.1304113800513006,51.51825018325934,5221390700609635463,"[529814.9535418458, 181581.81288966018]"
14791182,14791182,529956.8558555581,181619.83575667493,-0.1283533428307823,51.51855929525633,5221390721387874315,"[529956.8558555581, 181619.83575667493]"
14791186,14791186,529841.7352500563,181538.15360269463,-0.1300416823059493,51.517851674141696,5221390700698053943,"[529841.7352500563, 181538.15360269463]"
14791188,14791188,529691.557661029,181611.25461294712,-0.13217800092478932,51.518543086798495,5221390695061416765,"[529691.557661029, 181611.25461294712]"
14791189,14791189,529722.9713333722,181633.29913677758,-0.13171739010173344,51.518733992484876,5221390701130337913,"[529722.9713333722, 181633.29913677758]"
14791190,14791190,529800.282962367,181511.7458150866,-0.130648496134874,51.51762386724876,5221390700753553615,"[529800.282962367, 181511.7458150866]"
