index,id,from,to,freespeed,capacity,permlanes,oneway,modes,s2_from,s2_to,attributes,length,geometry,u,v
1729,1729,25475387,107878,4.166666666666667,600.0,1.0,1,{'car'},5221390755762057903,5221390755591860979,"{'osm:way:highway': 'unclassified', 'osm:way:id': 3127736.0, 'osm:way:name': 'Leigh Street', 'osm:way:traffic_calming': 'table'}",47.47034267486895,oamq|vaB}jvlx~`@th}{F|nhlC,25475387,107878
1730,1730,25475387,12959453,4.166666666666667,600.0,1.0,1,{'car'},5221390755762057903,5221390754258232479,"{'osm:way:highway': 'unclassified', 'osm:way:id': 3127736.0, 'osm:way:name': 'Leigh Street', 'osm:way:traffic_calming': 'table'}",46.99258382016273,oamq|vaB}jvlx~`@ad_lFiep`D,25475387,12959453
2392,2392,25475387,25475386,4.166666666666667,600.0,1.0,1,{'car'},5221390755762057903,5221390758186001281,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4253991.0, 'osm:way:name': 'Sandwich Street'}",171.10255682322568,oamq|vaB}jvlx~`@rzwoOu_qc[,25475387,25475386
1701,1701,25475391,14959374,4.166666666666667,600.0,1.0,1,{'car'},5221390761148858529,5221390757699168119,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4256304.0, 'osm:way:name': 'Bidborough Street'}",144.42705588331992,a{dkvvaB_nljf`a@fjv|UvkqgN,25475391,14959374
2480,2480,25475391,25500611,4.166666666666667,600.0,1.0,1,{'car'},5221390761148858529,5221390761533571157,"{'osm:way:highway': 'unclassified', 'osm:way:id': 95208554.0, 'osm:way:name': 'Bidborough Street', 'osm:way:oneway': 'yes'}",89.59131152267089,a{dkvvaB_nljf`a@izcgM}~plH,25475391,25500611
3232,3232,25475391,109832,6.944444444444445,1200.0,2.0,1,{'car'},5221390761148858529,5221390761203487031,"{'osm:way:highway': 'tertiary', 'osm:way:id': 438321535.0, 'osm:way:lanes': '2', 'osm:way:name': 'Judd Street'}",47.63618356539021,a{dkvvaB_nljf`a@amqtCfphxF,25475391,109832
613,613,25475391,2428162882,6.944444444444445,1200.0,2.0,1,{'car'},5221390761148858529,5221390760981999903,"{'osm:way:highway': 'tertiary', 'osm:way:id': 607098825.0, 'osm:way:lanes': '2', 'osm:way:name': 'Judd Street'}",35.41462268828302,a{dkvvaB_nljf`a@xa{wBcgerD,25475391,2428162882
2943,2943,25475403,110094,22.22222222222222,1500.0,1.0,1,{'car'},5221390663668082907,5221390664195428167,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 161652141.0, 'osm:way:name': 'Eversholt Street'}",33.155631527346195,acsugtaBm_yty_a@oy{vBx{~aD,25475403,110094
2944,2944,25475403,25475404,22.22222222222222,1500.0,1.0,1,{'car'},5221390663668082907,5221390663687647199,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 161652141.0, 'osm:way:name': 'Eversholt Street'}",31.607184486130386,acsugtaBm_yty_a@jqanBmav|C,25475403,25475404
2945,2945,25475404,25475403,22.22222222222222,1500.0,1.0,1,{'car'},5221390663687647199,5221390663668082907,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 161652141.0, 'osm:way:name': 'Eversholt Street'}",31.607184486130386,uppfdtaB{apr~_a@kqanBlav|C,25475404,25475403
2946,2946,25475404,250358627,22.22222222222222,1500.0,1.0,1,{'car'},5221390663687647199,5221390660894950267,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 161652141.0, 'osm:way:name': 'Eversholt Street'}",56.76121137616121,uppfdtaB{apr~_a@n|ukEyilvG,25475404,250358627
1454,1454,25475424,25456189,4.166666666666667,1200.0,2.0,1,{'car'},5221390807800020235,5221390809728484919,"{'osm:way:highway': 'residential', 'osm:way:id': 4253730.0, 'osm:way:lanes': '2', 'osm:way:name': 'Wharton Street'}",105.56199068862696,_uo~_|aBgigfh`a@rvcjQh_hhG,25475424,25456189
430,430,25475424,16350665,4.166666666666667,600.0,1.0,1,{'car'},5221390807800020235,5221390809459720989,"{'osm:way:highway': 'residential', 'osm:way:id': 4254008.0, 'osm:way:name': 'Prideaux Place'}",96.97225089650134,_uo~_|aBgigfh`a@xrvfLaw|rJ,25475424,16350665
324,324,25475457,1999296442,6.944444444444445,600.0,1.0,1,{'car'},5221390755839797185,5221390754110058355,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 17513381.0, 'osm:way:name': 'Tavistock Place', 'osm:way:oneway': 'yes'}",25.758130681953805,o~ljbwaB_{w}j~`@ecdrC_hiv@,25475457,1999296442
429,429,25475457,25475458,4.166666666666667,600.0,1.0,1,{'car'},5221390755839797185,5221390713661925171,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4254005.0, 'osm:way:name': 'Kenton Street', 'osm:way:oneway': 'yes'}",77.84774777548891,o~ljbwaB_{w}j~`@}kpdD|}j|L,25475457,25475458
3021,3021,25475458,110269,4.166666666666667,600.0,1.0,1,{'car'},5221390713661925171,5221390742452620077,"{'osm:way:highway': 'unclassified', 'osm:way:id': 33281602.0, 'osm:way:name': 'Handel Street', 'osm:way:oneway': 'yes'}",92.8294711245254,mk~ogwaBa|k`}}`@ixljOcvywE,25475458,110269
672,672,25475473,16350655,4.166666666666667,1200.0,2.0,1,{'car'},5221390808182791179,5221390809344608875,"{'osm:way:highway': 'unclassified', 'osm:way:id': 534027371.0, 'osm:way:lanes': '2', 'osm:way:name': 'Great Percy Street'}",111.80788302047674,}woqf|aB_k~u`aa@rovtR`g{cG,25475473,16350655
1033,1033,25475741,25475745,4.166666666666667,600.0,1.0,1,{'car'},5221390744086427543,5221390744087149899,"{'osm:way:highway': 'unclassified', 'osm:way:id': 7846317.0, 'osm:way:name': 'Guilford Place'}",4.599609949197294,swxxmyaBqmk`w|`@pe{Ja}lX,25475741,25475745
3298,3298,25475741,26001541,4.166666666666667,600.0,1.0,1,{'car'},5221390744086427543,5221390744061239249,"{'osm:way:highway': 'unclassified', 'osm:way:id': 25803169.0, 'osm:way:name': ""Lamb's Conduit Street""}",46.95982155115407,swxxmyaBqmk`w|`@{vsnB~j~fG,25475741,26001541
1645,1645,25475744,893428750,8.333333333333334,1000.0,1.0,1,{'car'},5221390744142418091,5221390744318156035,"{'osm:way:highway': 'secondary', 'osm:way:id': 49932204.0, 'osm:way:name': 'Guilford Street'}",75.4953738468278,}u`{lyaBgscm}|`@}s_mLc`odD,25475744,893428750
3294,3294,25475744,25475745,4.166666666666667,600.0,1.0,1,{'car'},5221390744142418091,5221390744087149899,"{'osm:way:highway': 'unclassified', 'osm:way:id': 25803168.0, 'osm:way:name': 'Guilford Place', 'osm:way:oneway': 'yes'}",30.177711157268384,}u`{lyaBgscm}|`@czzPrfirD,25475744,25475745
3345,3345,25475744,12026763,8.333333333333334,2000.0,2.0,1,{'car'},5221390744142418091,5221390744150943535,"{'osm:way:highway': 'secondary', 'osm:way:id': 602811845.0, 'osm:way:lanes': '2', 'osm:way:name': 'Guilford Street'}",20.589206891451955,}u`{lyaBgscm}|`@thwsBp~mm@,25475744,12026763
1034,1034,25475745,25475741,4.166666666666667,600.0,1.0,1,{'car'},5221390744087149899,5221390744086427543,"{'osm:way:highway': 'unclassified', 'osm:way:id': 7846317.0, 'osm:way:name': 'Guilford Place'}",4.599609949197294,aq|lmyaBskyyw|`@qe{J`}lX,25475745,25475741
285,285,25475745,12026763,4.166666666666667,600.0,1.0,1,{'car'},5221390744087149899,5221390744150943535,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4254056.0, 'osm:way:name': 'Guilford Place', 'osm:way:oneway': 'yes'}",34.65874569351239,aq|lmyaBskyyw|`@xcseCagzcC,25475745,12026763
3102,3102,25475924,259247804,4.166666666666667,600.0,1.0,1,{'car'},5221390737045171267,5221390737153972987,"{'osm:way:highway': 'unclassified', 'osm:way:id': 23918410.0, 'osm:way:name': 'Dombey Street'}",55.44233556998427,gggxtyaB{v`zh{`@_ptwH_hyyB,25475924,259247804
312,312,25475924,734770750,4.166666666666667,600.0,1.0,1,{'car'},5221390737045171267,5221390737821513829,"{'osm:way:highway': 'residential', 'osm:way:id': 4254075.0, 'osm:way:name': 'Orde Hall Street', 'osm:way:oneway': 'no'}",83.30378533401333,gggxtyaB{v`zh{`@lbwfEmpfrM,25475924,734770750
501,501,25475924,25472872,4.166666666666667,600.0,1.0,1,{'car'},5221390737045171267,5221390738565121695,"{'osm:way:highway': 'unclassified', 'osm:way:id': 561379444.0, 'osm:way:name': 'Dombey Street'}",25.29453438421098,gggxtyaB{v`zh{`@`hslCp`m|@,25475924,25472872
130,130,25475981,102056,4.166666666666667,600.0,1.0,1,{'car'},5221366535935594805,5221366536001850737,"{'osm:way:access': 'no', 'osm:way:highway': 'unclassified', 'osm:way:id': 24417806.0, 'osm:way:name': 'Old Quebec Street', 'osm:way:oneway': 'no'}",49.5537190086203,ozezpiaBecudlv`@vkqiAodj`H,25475981,102056
2342,2342,25475981,265124948,4.166666666666667,600.0,1.0,1,{'car'},5221366535935594805,5221366541652157263,"{'osm:way:highway': 'residential', 'osm:way:id': 607608582.0, 'osm:way:name': 'Bryanston Street'}",86.27192849196018,ozezpiaBecudlv`@~znaO~nnjB,25475981,265124948
361,361,25475981,25626680,4.166666666666667,600.0,1.0,1,{'car'},5221366535935594805,5221366535362944141,"{'osm:way:highway': 'residential', 'osm:way:id': 4254081.0, 'osm:way:name': 'Bryanston Street'}",129.6319212643789,ozezpiaBecudlv`@yz{uVwooxC,25475981,25626680
2739,2739,25483785,1619464560,6.944444444444445,1200.0,2.0,1,{'car'},5221390308123154271,5221390308421640001,"{'osm:way:highway': 'tertiary', 'osm:way:id': 19212466.0, 'osm:way:lanes': '2', 'osm:way:name': 'New Cavendish Street', 'osm:way:oneway': 'yes'}",69.04850495159069,qn{h{laB_{_poy`@xbouKzjenB,25483785,1619464560
287,287,25483785,1667203546,4.166666666666667,600.0,1.0,1,{'car'},5221390308123154271,5221390314410364489,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 154132286.0, 'osm:way:name': 'Welbeck Street', 'osm:way:oneway': 'yes'}",106.44798831655864,qn{h{laB_{_poy`@oo_wDhhbnR,25483785,1667203546
424,424,25483808,9791496,22.22222222222222,3000.0,2.0,1,{'car'},5221390319550043639,5221390319091213667,"{'osm:way:highway': 'primary', 'osm:way:id': 209689477.0, 'osm:way:name': 'Cavendish Square', 'osm:way:oneway': 'yes'}",36.229902618243216,g}shgoaBkikgww`@tcyqEbwvaA,25483808,9791496
1590,1590,25495395,1667118197,6.944444444444445,600.0,1.0,1,{'car'},5221390305987111715,5221390305986876767,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 615056694.0, 'osm:way:name': 'Marylebone High Street'}",1.773256817160718,uzl}flaB{zje{{`@f~oAtvoI,25495395,1667118197
2907,2907,25495395,1667118229,6.944444444444445,1200.0,2.0,1,{'car'},5221390305987111715,5221390305967688969,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 18769882.0, 'osm:way:lanes': '2', 'osm:way:name': 'Marylebone High Street'}",32.480984578010464,uzl}flaB{zje{{`@qa}y@_}g|D,25495395,1667118229
297,297,25495406,1685938638,22.22222222222222,3000.0,2.0,1,{'car'},5221390327683762635,5221390326941419313,"{'osm:way:highway': 'primary', 'osm:way:id': 241253346.0, 'osm:way:lanes': '2', 'osm:way:name': 'Portland Place', 'osm:way:oneway': 'yes'}",125.17057584240581,im{xpnaBqlmyt{`@mxd`Fvf`yU,25495406,1685938638
3147,3147,25495406,1514726033,4.166666666666667,600.0,1.0,1,{'car'},5221390327683762635,5221390327705980155,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'unclassified', 'osm:way:id': 226108165.0, 'osm:way:name': 'Devonshire Street'}",12.499375403716646,im{xpnaBqlmyt{`@~sahAvk{T,25495406,1514726033
815,815,25495406,101986,4.166666666666667,600.0,1.0,1,{'car'},5221390327683762635,5221390328605541517,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'unclassified', 'osm:way:id': 38748215.0, 'osm:way:name': 'Devonshire Street'}",95.59878608964777,im{xpnaBqlmyt{`@ce`oPsytbD,25495406,101986
2246,2246,25495409,101999,6.944444444444445,600.0,1.0,1,{'car'},5221390316454867207,5221390316427025499,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 52923636.0, 'osm:way:name': 'New Cavendish Street', 'osm:way:oneway': 'yes'}",13.705895611876247,swdo_oaBcpgndz`@xkboAjibW,25495409,101999
817,817,25495409,1691197936,22.22222222222222,3000.0,2.0,1,{'car'},5221390316454867207,5221390316643151585,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 38748216.0, 'osm:way:lanes': '2', 'osm:way:name': 'Portland Place', 'osm:way:oneway': 'yes'}",65.18103999728964,swdo_oaBcpgndz`@aebpB|_l|J,25495409,1691197936
1431,1431,25495417,25522558,22.22222222222222,3000.0,2.0,1,{'car'},5221390331496681659,5221390331517503145,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 116353208.0, 'osm:way:lanes': '2', 'osm:way:name': 'Great Portland Street', 'osm:way:oneway': 'yes'}",23.88117854405167,uziokoaBcelkw|`@nygbBddqiB,25495417,25522558
58,58,25495417,25495461,4.166666666666667,600.0,1.0,1,{'car'},5221390331496681659,5221390331700413813,"{'osm:way:highway': 'unclassified', 'osm:way:id': 371685749.0, 'osm:way:name': 'Bolsover Street'}",97.76673004681861,uziokoaBcelkw|`@e|r|D|cvrP,25495417,25495461
2863,2863,25495421,25495423,4.166666666666667,600.0,1.0,1,{'car'},5221390686501722515,5221390686193637669,"{'osm:way:highway': 'residential', 'osm:way:id': 4256490.0, 'osm:way:name': 'Nassau Street', 'osm:way:oneway': 'yes'}",114.13747104767526,qb_hsqaBqfp|gy`@hfn|IgmsyQ,25495421,25495423
693,693,25495421,9521034,22.22222222222222,1500.0,1.0,1,{'car'},5221390686501722515,5221390686737138949,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 615664502.0, 'osm:way:name': 'Mortimer Street'}",59.70389892417023,qb_hsqaBqfp|gy`@frlqH`{edE,25495421,9521034
694,694,25495421,9521033,22.22222222222222,1500.0,1.0,1,{'car'},5221390686501722515,5221390692544335463,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'primary', 'osm:way:id': 615664502.0, 'osm:way:name': 'Mortimer Street'}",62.901574258200185,qb_hsqaBqfp|gy`@{k_dIy|gkE,25495421,9521033
846,846,25495423,107341,4.166666666666667,600.0,1.0,1,{'car'},5221390686193637669,5221390686231925737,"{'osm:way:highway': 'residential', 'osm:way:id': 4068448.0, 'osm:way:name': 'Riding House Street', 'osm:way:oneway': 'yes'}",13.627578156687619,g{ojhqaBytdwzy`@bo{|@rdqv@,25495423,107341
1172,1172,25495441,9791484,4.166666666666667,600.0,1.0,1,"{'bus', 'car'}",5221390695467450325,5221390695021156429,"{'osm:way:highway': 'residential', 'osm:way:id': 4256036.0, 'osm:way:name': 'Percy Street', 'osm:way:oneway': 'yes'}",153.0706214061393,g`kejsaBcmi`cy`@ezbfWu_egO,25495441,9791484
2588,2588,25495441,1685751723,4.166666666666667,600.0,1.0,1,{'car'},5221390695467450325,5221390695843780081,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 4256565.0, 'osm:way:name': 'Rathbone Street'}",12.439012784827952,g`kejsaBcmi`cy`@b~wh@bpc~@,25495441,1685751723
921,921,25495441,194250,4.166666666666667,600.0,1.0,1,"{'bus', 'car'}",5221390695467450325,5221390695675868315,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'residential', 'osm:way:id': 4068454.0, 'osm:way:name': 'Charlotte Street', 'osm:way:oneway': 'no'}",57.838732878725494,g`kejsaBcmi`cy`@da_bEyvgeH,25495441,194250
2985,2985,25495442,25503800,4.166666666666667,600.0,1.0,1,{'car'},5221390687022949935,5221390686935978137,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4256421.0, 'osm:way:name': 'Wells Street', 'osm:way:oneway': 'yes'}",52.67921796726929,msh`{paB{n~cny`@y{gqFzdkrE,25495442,25503800
3116,3116,25495442,21533907,4.166666666666667,600.0,1.0,1,{'car'},5221390687022949935,5221390687086915387,"{'osm:way:highway': 'unclassified', 'osm:way:id': 237132505.0, 'osm:way:name': 'Riding House Street', 'osm:way:oneway': 'yes'}",26.44795650370844,msh`{paB{n~cny`@biqdC~ayvA,25495442,21533907
1833,1833,25495448,107351,6.944444444444445,600.0,1.0,1,{'car'},5221390693048769333,5221390683049297121,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 30273503.0, 'osm:way:name': 'Cleveland Street', 'osm:way:oneway': 'yes'}",42.75146116030611,yfbnwqaBs`nriz`@pv|vCas}qE,25495448,107351
845,845,25495448,25495423,4.166666666666667,600.0,1.0,1,{'car'},5221390693048769333,5221390686193637669,"{'osm:way:highway': 'residential', 'osm:way:id': 4068448.0, 'osm:way:name': 'Riding House Street', 'osm:way:oneway': 'yes'}",111.11204262271438,yfbnwqaBs`nriz`@pjqbNxjhzM,25495448,25495423
2242,2242,25495450,107349,4.166666666666667,600.0,1.0,1,{'car'},5221390324190428991,5221390685356229425,"{'osm:way:highway': 'residential', 'osm:way:id': 154340959.0, 'osm:way:name': 'Langham Street', 'osm:way:oneway': 'yes'}",46.8191956555722,qw~ejpaBm{qtuy`@akroGqtutA,25495450,107349
57,57,25495461,25495417,4.166666666666667,600.0,1.0,1,{'car'},5221390331700413813,5221390331496681659,"{'osm:way:highway': 'unclassified', 'osm:way:id': 371685749.0, 'osm:way:name': 'Bolsover Street'}",97.76673004681861,{w}lqoaBe`uwe|`@d|r|D}cvrP,25495461,25495417
685,685,25495461,110111,4.166666666666667,600.0,1.0,1,{'car'},5221390331700413813,5221390331747030355,"{'osm:way:highway': 'unclassified', 'osm:way:id': 434900022.0, 'osm:way:name': 'Greenwell Street'}",48.34101287529426,{w}lqoaBe`uwe|`@mv~wGeu~xA,25495461,110111
927,927,25495461,21544863,4.166666666666667,600.0,1.0,1,{'car'},5221390331700413813,5221390325580622135,"{'osm:way:highway': 'unclassified', 'osm:way:id': 4068451.0, 'osm:way:name': 'Bolsover Street'}",84.04620432265567,{w}lqoaBe`uwe|`@kzaxCtfrhN,25495461,21544863
712,712,25495513,25502059,4.166666666666667,600.0,1.0,1,{'car'},5221390332156384797,5221390325114808937,"{'osm:way:highway': 'unclassified', 'osm:way:id': 22760647.0, 'osm:way:name': 'Cleveland Street', 'osm:way:oneway': 'yes'}",88.15429974649267,oyytbpaBw_fll|`@uq{oInyobL,25495513,25502059
17,17,25496587,2198870623,22.22222222222222,1500.0,1.0,1,"{'bus', 'car', 'pt'}",5221390321433310169,5221390321340701337,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 46621783.0, 'osm:way:lanes': '1', 'osm:way:name': 'Regent Street', 'osm:way:oneway': 'yes'}",10.278843087304846,co}xdpaBe|nkfw`@popLafg|@,25496587,2198870623
2987,2987,25496587,107333,22.22222222222222,1500.0,1.0,1,"{'bus', 'car', 'pt'}",5221390321433310169,5221390321431189021,"{'osm:relation:route': 'bus', 'osm:way:access': 'no', 'osm:way:highway': 'primary', 'osm:way:id': 47007864.0, 'osm:way:lanes': '1', 'osm:way:name': 'Oxford Street', 'osm:way:oneway': 'yes', 'osm:way:psv': 'yes'}",7.437069616640615,co}xdpaBe|nkfw`@efnk@ilaH,25496587,107333
1508,1508,25496591,25496592,22.22222222222222,3000.0,2.0,1,{'car'},5221390320339920905,5221390320271799531,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 318234581.0, 'osm:way:lanes': '2', 'osm:way:name': 'Regent Street', 'osm:way:oneway': 'yes'}",53.06304122330215,wuhr{oaBu}gihx`@per}Ae{vtH,25496591,25496592
1153,1153,25496592,1685751692,22.22222222222222,3000.0,2.0,1,"{'bus', 'car', 'pt'}",5221390320271799531,5221390320311380393,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 233695446.0, 'osm:way:name': 'Cavendish Place', 'osm:way:oneway': 'yes'}",7.866589287894596,eousxoaB{y__rx`@kg_m@ylvL,25496592,1685751692
1295,1295,25496592,1684410135,22.22222222222222,1500.0,1.0,1,{'car'},5221390320271799531,5221390323016547691,"{'osm:relation:route': 'bus', 'osm:way:highway': 'primary', 'osm:way:id': 156155825.0, 'osm:way:lanes': '1', 'osm:way:name': 'Langham Place', 'osm:way:oneway': 'yes'}",106.72886455986406,eousxoaB{y__rx`@tf}kKwiu_N,25496592,1684410135
1798,1798,25496614,197697,6.944444444444445,600.0,1.0,1,{'car'},5221390313516823711,5221390314187223267,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'tertiary', 'osm:way:id': 17944924.0, 'osm:way:name': 'Wimpole Street', 'osm:way:oneway': 'yes'}",73.30938385874485,m|zzwmaBgxeomx`@f|ugCwn`iL,25496614,197697
1781,1781,25496892,107791,22.22222222222222,1500.0,1.0,1,{'car'},5221366098569595243,5221366099099527041,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 4382814.0, 'osm:way:name': 'Charing Cross Road'}",109.96752350171315,yzcnuuaB}ri}uu`@{nukEtnhzR,25496892,107791
2117,2117,25496892,26846357,4.166666666666667,600.0,1.0,1,{'car'},5221366098569595243,5221366096711977819,"{'osm:relation:route': 'bicycle', 'osm:way:highway': 'unclassified', 'osm:way:id': 4992946.0, 'osm:way:name': 'Litchfield Street', 'osm:way:oneway': 'yes'}",77.08774916342061,yzcnuuaB}ri}uu`@epatMr_ra@,25496892,26846357
2196,2196,25496892,107792,22.22222222222222,1500.0,1.0,1,{'car'},5221366098569595243,5221366098144300763,"{'osm:relation:route': {'bus', 'bicycle'}, 'osm:way:highway': 'primary', 'osm:way:id': 585785135.0, 'osm:way:name': 'Charing Cross Road'}",56.4409588734649,yzcnuuaB}ri}uu`@f~lsBsydcI,25496892,107792
